research,toefl,intern,greV,greQ,greA,gpa,major,univ,target_univ,admit
0,114.0,0.0,156.0,167.0,4.0,0.77,OE,3,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,151.0,170.0,3.5,0.83,EE,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,163.0,170.0,4.0,0.8400000000000001,EE,4,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,154.0,170.0,3.0,0.932,OE,3,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,160.0,170.0,4.0,0.79,EE,3,Virginia Polytechnic Institute and State University,1
0,109.0,0.0,147.0,170.0,3.0,0.8400000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,167.0,170.0,4.0,0.9470000000000001,EE,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,157.0,163.0,3.0,0.752,CS,4,Virginia Polytechnic Institute and State University,1
0,120.0,0.0,165.0,169.0,3.5,0.819,CS,5,Virginia Polytechnic Institute and State University,1
0,100.0,0.0,148.0,161.0,3.0,0.85,CS,3,Virginia Polytechnic Institute and State University,1
0,114.0,9.0,166.0,170.0,3.5,0.67,CS,3,Virginia Polytechnic Institute and State University,1
0,109.0,0.0,149.0,170.0,4.0,0.79,CS,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,157.0,166.0,4.0,0.9269999999999999,OE,2,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,151.0,170.0,4.5,0.8865000000000001,CS,2,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,164.0,170.0,3.5,0.773,CS,3,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,158.0,170.0,4.0,0.899,CS,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,163.0,170.0,4.0,0.868,CS,4,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,150.0,167.0,3.5,0.083,OE,5,Virginia Polytechnic Institute and State University,1
24,113.0,8.0,160.0,163.0,4.5,0.72,OE,3,Virginia Polytechnic Institute and State University,1
0,95.0,0.0,142.0,126.6,3.5,0.869,OE,3,Virginia Polytechnic Institute and State University,1
10,112.0,3.0,155.0,170.0,5.0,0.922,OE,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,157.0,163.0,3.5,0.7714000000000001,BA,3,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,160.0,166.0,3.5,0.8472,EE,4,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,158.0,166.0,4.5,0.8029999999999999,OE,4,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,155.0,165.0,3.5,0.71,EE,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,153.0,170.0,3.5,0.68,OE,3,Virginia Polytechnic Institute and State University,1
0,112.0,0.0,166.0,170.0,4.0,0.75,OE,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,153.0,170.0,3.0,0.843,CS,5,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,155.0,166.0,4.0,0.8960000000000001,OE,2,Virginia Polytechnic Institute and State University,1
0,112.0,0.0,160.0,170.0,4.0,0.8789999999999999,CS,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,168.0,170.0,4.5,0.97,EE,3,Virginia Polytechnic Institute and State University,1
0,112.0,7.0,154.0,168.0,4.0,0.9199999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,109.0,0.0,162.0,165.0,3.0,0.7110000000000001,EE,3,Virginia Polytechnic Institute and State University,1
0,108.0,1.0,149.0,157.0,4.0,0.795,OE,5,Virginia Polytechnic Institute and State University,1
1,107.0,3.0,151.0,161.0,4.0,0.9349999999999999,OE,2,Virginia Polytechnic Institute and State University,1
0,97.0,0.0,149.0,170.0,3.5,0.9400000000000001,EE,5,Virginia Polytechnic Institute and State University,1
0,103.0,0.0,163.0,170.0,3.0,0.9029999999999999,CS,3,Virginia Polytechnic Institute and State University,1
0,98.0,0.0,155.0,170.0,3.0,0.72,CS,5,Virginia Polytechnic Institute and State University,1
0,119.0,0.0,162.0,170.0,4.0,0.8699999999999999,CS,2,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,170.0,159.0,3.5,0.9560000000000001,EE,3,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,155.0,170.0,3.5,0.9259999999999999,EE,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,161.0,170.0,4.0,0.6515000000000001,OE,3,Virginia Polytechnic Institute and State University,1
0,103.0,0.0,155.0,161.0,3.5,0.8278,OE,5,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,162.0,165.0,5.0,0.757,SD,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,137.0,170.0,3.5,0.77,CS,3,Virginia Polytechnic Institute and State University,1
0,111.0,12.0,163.0,167.0,4.0,0.083,CS,3,Virginia Polytechnic Institute and State University,1
0,113.0,4.0,158.0,170.0,3.5,0.8300000000000001,EE,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,163.0,167.0,5.5,0.881,EE,2,Virginia Polytechnic Institute and State University,1
0,100.0,0.0,153.0,170.0,3.5,0.8470000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,151.0,170.0,3.5,0.768,CS,3,Virginia Polytechnic Institute and State University,1
0,115.0,12.0,151.0,170.0,4.5,0.8869999999999999,OE,2,Virginia Polytechnic Institute and State University,1
0,105.0,3.0,155.0,168.0,3.5,0.8880000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,112.0,0.0,152.0,157.0,3.5,0.93,CS,3,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,165.0,170.0,6.0,0.74,OE,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,162.0,170.0,4.5,0.8800000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,166.0,161.0,4.0,0.806,CS,2,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,161.0,170.0,3.5,0.73,OE,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,159.0,170.0,3.0,0.835,EE,4,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,153.0,164.0,4.0,0.881,,3,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,161.0,165.0,3.5,0.899,CS,3,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,155.0,161.0,4.0,0.77,OE,5,Virginia Polytechnic Institute and State University,1
0,112.0,0.0,160.0,170.0,4.0,0.907,CS,5,Virginia Polytechnic Institute and State University,1
0,109.0,0.0,161.0,169.0,4.0,0.9410000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,112.0,0.0,164.0,170.0,4.0,0.6769999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,148.0,167.0,3.5,0.8859999999999999,BA,2,Virginia Polytechnic Institute and State University,1
0,108.0,2.0,158.0,170.0,3.5,0.716,OE,5,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,160.0,170.0,4.0,0.07400000000000001,EE,3,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,162.0,168.0,4.0,0.72,OE,3,Virginia Polytechnic Institute and State University,1
0,109.0,6.0,154.0,160.0,3.5,0.7704,EE,3,Virginia Polytechnic Institute and State University,1
0,109.0,0.0,143.0,170.0,3.0,0.8869999999999999,EE,3,Virginia Polytechnic Institute and State University,1
0,95.0,0.0,153.0,170.0,3.5,0.85,EE,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,155.0,165.0,4.0,0.8230000000000001,EE,5,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,154.0,165.0,3.5,0.65,EE,3,Virginia Polytechnic Institute and State University,1
0,107.0,5.0,148.0,161.0,3.0,0.8939999999999999,EE,3,Virginia Polytechnic Institute and State University,1
0,106.0,0.0,152.0,158.0,3.5,0.58,CS,3,Virginia Polytechnic Institute and State University,1
0,97.0,0.0,152.0,170.0,3.5,0.874,CS,5,Virginia Polytechnic Institute and State University,1
0,120.0,0.0,161.0,170.0,5.0,0.823,EE,3,Virginia Polytechnic Institute and State University,1
0,91.0,0.0,149.0,170.0,3.0,0.8109999999999999,CS,2,Virginia Polytechnic Institute and State University,1
0,113.0,1.0,157.0,167.0,5.0,0.865,EE,3,Virginia Polytechnic Institute and State University,1
0,103.0,0.0,148.0,163.0,4.0,0.65,OE,3,Virginia Polytechnic Institute and State University,1
0,95.0,2.0,148.0,162.0,3.5,0.75,OE,5,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,167.0,170.0,3.5,0.81,CS,5,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,149.0,159.0,3.0,0.9099999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,113.0,2.0,153.0,162.0,4.0,0.8400000000000001,BA,2,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,154.0,170.0,3.0,0.747,EE,3,Virginia Polytechnic Institute and State University,1
0,101.0,0.0,159.0,170.0,3.5,0.72,EE,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,143.0,170.0,4.5,0.695,CS,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,163.0,170.0,3.0,0.8,CS,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,152.0,158.0,3.0,0.925,OE,2,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,165.0,166.0,4.0,0.76,EE,1,Virginia Polytechnic Institute and State University,1
0,106.0,0.0,152.0,164.0,3.5,0.9279999999999999,EE,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,163.0,170.0,3.5,0.9400000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,93.0,0.0,153.0,169.0,3.5,0.7008,CS,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,163.0,165.0,5.0,0.8380000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,158.0,168.0,3.0,0.8550000000000001,CS,3,Virginia Polytechnic Institute and State University,1
36,98.0,3.0,141.0,167.0,3.0,0.85,CS,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,166.0,170.0,3.5,0.9255000000000001,OE,2,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,152.0,170.0,3.0,0.755,CS,2,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,154.0,164.0,3.0,0.817,OE,2,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,159.0,163.0,3.0,0.859,OE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,159.0,169.0,4.5,0.899,OE,2,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,163.0,170.0,4.5,0.711,EE,3,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,161.0,170.0,4.5,0.8099999999999999,OE,2,Virginia Polytechnic Institute and State University,1
0,4.0,0.0,152.0,170.0,4.0,0.861,OE,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,166.0,170.0,4.0,0.8519,CS,1,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,148.0,170.0,3.0,0.68,CS,1,Virginia Polytechnic Institute and State University,1
0,109.0,2.0,160.0,159.0,3.5,0.805,OE,3,Virginia Polytechnic Institute and State University,1
0,101.0,0.0,155.0,169.0,4.0,0.9480000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,153.0,170.0,3.0,0.8059999999999999,CS,3,Virginia Polytechnic Institute and State University,1
0,98.0,6.0,152.0,163.0,4.0,0.8779999999999999,EE,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,164.0,170.0,5.5,0.79,OE,2,Virginia Polytechnic Institute and State University,1
0,100.0,0.0,150.0,166.0,4.0,0.7905,EE,5,Virginia Polytechnic Institute and State University,1
0,93.0,0.0,164.0,170.0,3.0,0.72,CS,1,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,150.0,170.0,5.5,0.7314,OE,3,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,163.0,170.0,4.0,0.7,OE,3,Virginia Polytechnic Institute and State University,1
0,106.0,0.0,156.0,170.0,3.5,0.68,OE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,160.0,170.0,3.5,0.805,CS,4,Virginia Polytechnic Institute and State University,1
0,118.0,0.0,164.0,169.0,4.5,0.889,EE,3,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,158.0,170.0,4.5,0.986,OE,3,Virginia Polytechnic Institute and State University,1
0,99.0,0.0,165.0,170.0,3.5,0.8175,EE,5,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,155.0,164.0,3.5,0.857,OE,3,Virginia Polytechnic Institute and State University,1
12,105.0,9.0,158.0,170.0,4.0,0.966,OE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,156.0,165.0,3.0,0.9279999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,118.0,0.0,164.0,170.0,4.5,0.601,OE,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,154.0,170.0,4.0,0.8099999999999999,OE,5,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,162.0,167.0,4.5,0.76,OE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,158.0,169.0,4.0,0.7,OE,2,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,144.0,170.0,4.0,0.73,SD,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,158.0,170.0,3.5,0.8470000000000001,OE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,165.0,170.0,5.0,0.985,EE,3,Virginia Polytechnic Institute and State University,1
0,111.0,0.0,152.0,167.0,3.0,0.68,OE,3,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,161.0,166.0,4.5,0.922,CS,2,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,153.0,170.0,3.5,0.74,OE,1,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,161.0,159.0,4.0,0.843,CS,5,Virginia Polytechnic Institute and State University,1
0,95.0,0.0,148.0,155.0,3.0,0.8710000000000001,CS,3,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,146.0,170.0,5.0,0.7,OE,2,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,156.0,170.0,4.0,0.961,EE,3,Virginia Polytechnic Institute and State University,1
0,118.0,0.0,160.0,161.0,5.0,0.9199999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,97.0,0.0,148.0,168.0,3.5,0.881,CS,2,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,161.0,170.0,4.0,0.7936,EE,3,Virginia Polytechnic Institute and State University,1
0,110.0,0.0,165.0,166.0,3.5,0.74,SD,3,Virginia Polytechnic Institute and State University,1
0,119.0,0.0,169.0,166.0,4.5,0.85,OE,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,168.0,170.0,4.0,0.83,CS,2,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,164.0,170.0,5.0,0.67,OE,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,168.0,170.0,4.5,0.7909999999999999,EE,2,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,156.0,170.0,4.5,0.68,EE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,153.0,170.0,3.5,0.9640000000000001,OE,3,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,146.0,170.0,3.5,0.73,EE,2,Virginia Polytechnic Institute and State University,1
0,104.0,0.0,151.0,170.0,3.0,0.8320000000000001,OE,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,163.0,168.0,4.0,0.8039999999999999,CS,4,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,154.0,170.0,4.0,0.8550000000000001,OE,3,Virginia Polytechnic Institute and State University,1
0,103.0,0.0,161.0,170.0,3.0,0.733,EE,3,Virginia Polytechnic Institute and State University,1
0,107.0,0.0,150.0,169.0,4.0,0.75,CS,3,Virginia Polytechnic Institute and State University,1
0,105.0,0.0,152.0,163.0,3.5,0.8699999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,115.0,0.0,150.0,162.0,3.5,0.95,CS,3,Virginia Polytechnic Institute and State University,1
0,111.0,2.0,152.0,164.0,4.0,0.8539,OE,2,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,154.0,170.0,3.5,0.767,EE,3,Virginia Polytechnic Institute and State University,1
0,110.0,6.0,154.0,170.0,3.5,0.795,CS,3,Virginia Polytechnic Institute and State University,1
0,107.0,2.0,155.0,167.0,4.0,0.9359999999999999,OE,4,Virginia Polytechnic Institute and State University,1
7,112.0,6.0,156.0,165.0,4.0,0.921,OE,3,Virginia Polytechnic Institute and State University,1
0,106.0,0.0,157.0,165.0,3.5,0.8,CS,3,Virginia Polytechnic Institute and State University,1
0,109.0,0.0,148.0,170.0,3.0,0.72,OE,3,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,159.0,170.0,4.0,0.78,OE,3,Virginia Polytechnic Institute and State University,1
0,102.0,0.0,157.0,170.0,5.0,0.73,CS,3,Virginia Polytechnic Institute and State University,1
0,114.0,0.0,158.0,170.0,3.5,0.901,OE,3,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,164.0,170.0,4.0,0.8640000000000001,EE,3,Virginia Polytechnic Institute and State University,1
0,99.0,0.0,147.0,169.0,3.0,0.8,EE,2,Virginia Polytechnic Institute and State University,1
0,116.0,0.0,160.0,164.0,4.0,0.893,OE,3,Virginia Polytechnic Institute and State University,1
0,93.0,0.0,145.0,158.0,3.5,0.834,OE,1,Virginia Polytechnic Institute and State University,1
0,108.0,0.0,156.0,170.0,3.0,0.8619999999999999,OE,3,Virginia Polytechnic Institute and State University,1
0,117.0,0.0,168.0,170.0,5.5,0.63,CS,3,Virginia Polytechnic Institute and State University,1
0,113.0,0.0,162.0,163.0,4.5,0.875,CS,2,Virginia Polytechnic Institute and State University,0
0,101.0,0.0,152.0,165.0,3.5,0.8619,EE,3,Virginia Polytechnic Institute and State University,0
0,100.0,0.0,150.0,163.0,3.5,0.9189999999999999,OE,2,Virginia Polytechnic Institute and State University,0
0,99.0,0.0,145.0,159.0,3.0,0.847,EE,3,Virginia Polytechnic Institute and State University,0
0,101.0,0.0,147.0,170.0,3.0,0.712,CS,4,Virginia Polytechnic Institute and State University,0
0,105.0,0.0,158.0,166.0,3.5,0.71,OE,3,Virginia Polytechnic Institute and State University,0
0,107.0,0.0,160.0,170.0,4.5,0.8099999999999999,CS,3,Virginia Polytechnic Institute and State University,0
0,108.0,0.0,153.0,163.0,4.0,0.82,EE,2,Virginia Polytechnic Institute and State University,0
0,103.0,0.0,149.0,169.0,3.5,0.8380000000000001,OE,2,Virginia Polytechnic Institute and State University,0
0,83.0,0.0,132.0,169.0,3.0,0.68,EE,5,Virginia Polytechnic Institute and State University,0
0,113.0,0.0,164.0,170.0,5.0,0.7088,CS,3,Virginia Polytechnic Institute and State University,0
0,105.0,0.0,152.0,168.0,3.5,0.66,CS,3,Virginia Polytechnic Institute and State University,0
0,109.0,0.0,154.0,161.0,4.0,0.8949999999999999,OE,3,Virginia Polytechnic Institute and State University,0
48,112.0,0.0,160.0,164.0,4.5,0.79,OE,4,Virginia Polytechnic Institute and State University,0
0,105.0,0.0,150.0,169.0,3.0,0.65,CS,3,Virginia Polytechnic Institute and State University,0
0,109.0,0.0,165.0,170.0,4.0,0.593,OE,3,Virginia Polytechnic Institute and State University,0
0,107.0,0.0,167.0,170.0,3.5,0.689,CS,3,Virginia Polytechnic Institute and State University,0
0,117.0,0.0,153.0,170.0,4.0,0.868,EE,3,Virginia Polytechnic Institute and State University,0
0,111.0,0.0,150.0,165.0,3.5,0.842,CS,3,Virginia Polytechnic Institute and State University,0
0,111.0,0.0,154.0,164.0,4.0,0.6544,EE,5,Virginia Polytechnic Institute and State University,0
0,101.0,0.0,161.0,170.0,3.0,0.65,OE,3,Virginia Polytechnic Institute and State University,0
0,106.0,0.0,146.0,160.0,4.0,0.885,OE,5,Virginia Polytechnic Institute and State University,0
0,109.0,0.0,160.0,170.0,4.0,0.8400000000000001,EE,3,Virginia Polytechnic Institute and State University,0
0,110.0,3.0,163.0,166.0,3.5,0.823,CS,3,Virginia Polytechnic Institute and State University,0
0,108.0,0.0,140.0,170.0,4.5,0.978,EE,3,Virginia Polytechnic Institute and State University,0
0,111.0,0.0,142.0,169.0,4.5,0.7,CS,3,Virginia Polytechnic Institute and State University,0
0,120.0,8.0,160.0,166.0,4.5,0.8039999999999999,OE,3,Virginia Polytechnic Institute and State University,0
0,100.0,0.0,151.0,170.0,4.0,0.71,CS,5,Virginia Polytechnic Institute and State University,0
0,111.0,0.0,156.0,170.0,3.5,0.78,EE,2,Virginia Polytechnic Institute and State University,0
0,112.0,0.0,161.0,170.0,4.5,0.76,EE,1,Virginia Polytechnic Institute and State University,0
0,113.0,0.0,162.0,169.0,4.0,0.794,OE,2,Virginia Polytechnic Institute and State University,0
0,115.0,11.0,155.0,167.0,4.0,0.955,CS,3,Virginia Polytechnic Institute and State University,0
0,108.0,8.0,158.0,170.0,4.0,0.8560000000000001,OE,3,Virginia Polytechnic Institute and State University,0
0,112.0,0.0,150.0,170.0,4.0,0.79,OE,5,Virginia Polytechnic Institute and State University,0
0,116.0,0.0,159.0,164.0,5.0,0.86,CS,3,Virginia Polytechnic Institute and State University,0
0,110.0,0.0,155.0,170.0,3.5,0.754,CS,3,Virginia Polytechnic Institute and State University,0
0,114.0,0.0,167.0,170.0,3.0,0.72,CS,3,Virginia Polytechnic Institute and State University,0
0,116.0,0.0,159.0,168.0,4.0,0.7248,CS,3,Virginia Polytechnic Institute and State University,0
0,118.0,0.0,160.0,167.0,4.0,0.67,EE,5,Virginia Polytechnic Institute and State University,0
0,101.0,0.0,149.0,156.0,3.5,0.795,EE,3,Virginia Polytechnic Institute and State University,0
0,105.0,0.0,145.0,170.0,3.5,0.69,OE,3,Virginia Polytechnic Institute and State University,0
0,108.0,0.0,157.0,170.0,4.0,0.826,,2,Virginia Polytechnic Institute and State University,0
0,114.0,5.0,153.0,163.0,4.0,0.925,EE,3,Virginia Polytechnic Institute and State University,0
0,107.0,0.0,151.0,170.0,4.5,0.7140000000000001,CS,3,Virginia Polytechnic Institute and State University,0
0,97.0,0.0,140.0,170.0,3.5,0.9289999999999999,EE,3,Virginia Polytechnic Institute and State University,0
0,107.0,0.0,160.0,170.0,3.5,0.78,CS,3,Virginia Polytechnic Institute and State University,0
0,103.0,0.0,146.0,161.0,4.0,0.7012,CS,3,Virginia Polytechnic Institute and State University,0
0,104.0,0.0,154.0,166.0,3.5,0.852,EE,3,Virginia Polytechnic Institute and State University,0
0,98.0,0.0,149.0,167.0,3.0,0.8109999999999999,CS,4,Virginia Polytechnic Institute and State University,0
0,111.0,0.0,158.0,162.0,3.0,0.819,CS,3,Virginia Polytechnic Institute and State University,0
0,110.0,0.0,158.0,170.0,4.0,0.829,CS,4,Virginia Polytechnic Institute and State University,0
0,107.0,0.0,151.0,170.0,4.0,0.7202,EE,2,Virginia Polytechnic Institute and State University,0
0,113.0,0.0,161.0,159.0,3.5,0.8699999999999999,EE,3,Virginia Polytechnic Institute and State University,0
0,109.0,0.0,156.0,170.0,3.5,0.8099999999999999,EE,4,Virginia Polytechnic Institute and State University,0
0,105.0,0.0,151.0,161.0,4.0,0.711,CS,3,Virginia Polytechnic Institute and State University,0
